127.0.0.1 - - [05/Nov/2024:12:14:48 +0000] "GET /static/img/e993fdaade6b489515357213610b728b.2021%C3%A5%C2%B7%C2%A5%C3%A4%C2%BD%C2%9C%C3%A7%C2%85%C2%A7.webp HTTP/1.1" 404 4620 "http://blog.liufeisheng.cn/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Nov/2024:12:14:48 +0000] "GET /favicon.jpg HTTP/1.1" 404 4404 "http://blog.liufeisheng.cn/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Nov/2024:12:18:28 +0000] "GET / HTTP/1.1" 200 6521 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Nov/2024:12:18:29 +0000] "GET /static/css/base.css HTTP/1.1" 404 4428 "http://www.liufeisheng.cn/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Nov/2024:12:18:29 +0000] "GET /favicon.ico HTTP/1.1" 404 4404 "http://www.liufeisheng.cn/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Nov/2024:12:18:36 +0000] "GET /reading/ HTTP/1.1" 200 2727 "http://www.liufeisheng.cn/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Nov/2024:12:18:36 +0000] "GET /static/css/base.css HTTP/1.1" 404 4428 "http://www.liufeisheng.cn/reading/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Nov/2024:12:18:39 +0000] "GET /reading/1/ HTTP/1.1" 200 30074 "http://www.liufeisheng.cn/reading/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Nov/2024:12:18:39 +0000] "GET /static/css/base.css HTTP/1.1" 404 4428 "http://www.liufeisheng.cn/reading/1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Nov/2024:12:18:39 +0000] "GET /static/img/9f4e7c7c4c22f1a4ffd34914e1734256.%C3%A7%C2%88%C2%B1%C3%A7%C2%9A%C2%84%C3%A6%C2%95%C2%99%C3%A8%C2%82%C2%B2.webp HTTP/1.1" 404 4638 "http://www.liufeisheng.cn/reading/1/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Nov/2024:12:18:50 +0000] "GET /static/img/e993fdaade6b489515357213610b728b.2021%C3%A5%C2%B7%C2%A5%C3%A4%C2%BD%C2%9C%C3%A7%C2%85%C2%A7.webp HTTP/1.1" 404 4620 "http://blog.liufeisheng.cn/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Nov/2024:12:18:51 +0000] "GET /favicon.jpg HTTP/1.1" 404 4404 "http://blog.liufeisheng.cn/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Nov/2024:12:18:58 +0000] "GET / HTTP/1.1" 200 6521 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Nov/2024:12:18:58 +0000] "GET /static/css/base.css HTTP/1.1" 404 4428 "http://www.liufeisheng.cn/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Nov/2024:12:19:02 +0000] "GET / HTTP/1.1" 200 6521 "http://www.liufeisheng.cn/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Nov/2024:12:19:02 +0000] "GET /static/css/base.css HTTP/1.1" 404 4428 "http://www.liufeisheng.cn/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Nov/2024:12:26:40 +0000] "GET /static/img/e993fdaade6b489515357213610b728b.2021%C3%A5%C2%B7%C2%A5%C3%A4%C2%BD%C2%9C%C3%A7%C2%85%C2%A7.webp HTTP/1.1" 404 4620 "http://blog.liufeisheng.cn/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Nov/2024:12:26:40 +0000] "GET /favicon.jpg HTTP/1.1" 404 4404 "http://blog.liufeisheng.cn/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Nov/2024:12:26:45 +0000] "GET /favicon.jpg HTTP/1.1" 404 4404 "http://blog.liufeisheng.cn/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Nov/2024:12:26:45 +0000] "GET /static/img/e993fdaade6b489515357213610b728b.2021%C3%A5%C2%B7%C2%A5%C3%A4%C2%BD%C2%9C%C3%A7%C2%85%C2%A7.webp HTTP/1.1" 404 4620 "http://blog.liufeisheng.cn/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Nov/2024:12:26:47 +0000] "GET /favicon.jpg HTTP/1.1" 404 4404 "http://blog.liufeisheng.cn/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Nov/2024:12:26:48 +0000] "GET /favicon.jpg HTTP/1.1" 404 4404 "http://blog.liufeisheng.cn/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Nov/2024:12:26:48 +0000] "GET /favicon.jpg HTTP/1.1" 404 4404 "http://blog.liufeisheng.cn/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Nov/2024:12:26:50 +0000] "GET /favicon.jpg HTTP/1.1" 404 4404 "http://blog.liufeisheng.cn/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Nov/2024:12:26:51 +0000] "GET /favicon.jpg HTTP/1.1" 404 4404 "http://blog.liufeisheng.cn/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Nov/2024:12:26:51 +0000] "GET /favicon.jpg HTTP/1.1" 404 4404 "http://blog.liufeisheng.cn/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Nov/2024:12:26:51 +0000] "GET /favicon.jpg HTTP/1.1" 404 4404 "http://blog.liufeisheng.cn/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Nov/2024:12:26:51 +0000] "GET /favicon.jpg HTTP/1.1" 404 4404 "http://blog.liufeisheng.cn/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Nov/2024:12:26:53 +0000] "GET /favicon.jpg HTTP/1.1" 404 4404 "http://blog.liufeisheng.cn/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Nov/2024:12:26:53 +0000] "GET /favicon.jpg HTTP/1.1" 404 4404 "http://blog.liufeisheng.cn/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Nov/2024:12:26:53 +0000] "GET /favicon.jpg HTTP/1.1" 404 4404 "http://blog.liufeisheng.cn/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Nov/2024:12:26:59 +0000] "GET /static/img/e993fdaade6b489515357213610b728b.2021%C3%A5%C2%B7%C2%A5%C3%A4%C2%BD%C2%9C%C3%A7%C2%85%C2%A7.webp HTTP/1.1" 404 4620 "http://blog.liufeisheng.cn/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Nov/2024:12:26:59 +0000] "GET /favicon.jpg HTTP/1.1" 404 4404 "http://blog.liufeisheng.cn/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Nov/2024:12:27:00 +0000] "GET /favicon.jpg HTTP/1.1" 404 4404 "http://blog.liufeisheng.cn/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Nov/2024:12:27:00 +0000] "GET /favicon.jpg HTTP/1.1" 404 4404 "http://blog.liufeisheng.cn/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Nov/2024:12:27:02 +0000] "GET /favicon.jpg HTTP/1.1" 404 4404 "http://blog.liufeisheng.cn/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Nov/2024:12:27:02 +0000] "GET /favicon.jpg HTTP/1.1" 404 4404 "http://blog.liufeisheng.cn/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Nov/2024:12:27:02 +0000] "GET /static/img/e993fdaade6b489515357213610b728b.2021%C3%A5%C2%B7%C2%A5%C3%A4%C2%BD%C2%9C%C3%A7%C2%85%C2%A7.webp HTTP/1.1" 404 4620 "http://blog.liufeisheng.cn/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Nov/2024:13:38:25 +0000] "GET /page/4 HTTP/1.1" 404 4389 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
127.0.0.1 - - [05/Nov/2024:13:46:04 +0000] "GET /post/37 HTTP/1.1" 301 0 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
127.0.0.1 - - [05/Nov/2024:13:46:04 +0000] "GET /post/37/ HTTP/1.1" 200 28861 "http://www.liufeisheng.cn/post/37" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:50.0) Gecko/20100101 Firefox/50.0"
127.0.0.1 - - [05/Nov/2024:13:58:44 +0000] "GET / HTTP/1.1" 200 6521 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36 UOS"
127.0.0.1 - - [05/Nov/2024:13:58:44 +0000] "GET /static/css/base.css HTTP/1.1" 404 4428 "http://www.liufeisheng.cn/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36 UOS"
127.0.0.1 - - [05/Nov/2024:13:58:46 +0000] "GET /favicon.ico HTTP/1.1" 404 4404 "http://www.liufeisheng.cn/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36 UOS"
127.0.0.1 - - [05/Nov/2024:13:58:49 +0000] "GET /static/img/e993fdaade6b489515357213610b728b.2021%C3%A5%C2%B7%C2%A5%C3%A4%C2%BD%C2%9C%C3%A7%C2%85%C2%A7.webp HTTP/1.1" 404 4620 "http://blog.liufeisheng.cn/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36 UOS"
127.0.0.1 - - [05/Nov/2024:13:58:50 +0000] "GET /favicon.jpg HTTP/1.1" 404 4404 "http://blog.liufeisheng.cn/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36 UOS"
127.0.0.1 - - [05/Nov/2024:13:58:53 +0000] "GET /static/img/e993fdaade6b489515357213610b728b.2021%C3%A5%C2%B7%C2%A5%C3%A4%C2%BD%C2%9C%C3%A7%C2%85%C2%A7.webp HTTP/1.1" 404 4620 "http://blog.liufeisheng.cn/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36 UOS"
127.0.0.1 - - [05/Nov/2024:14:01:48 +0000] "GET / HTTP/1.1" 200 6521 "http://localhost:8000/tech/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36 UOS"
127.0.0.1 - - [05/Nov/2024:14:01:48 +0000] "GET /static/css/base.css HTTP/1.1" 404 4424 "http://localhost:8000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36 UOS"
127.0.0.1 - - [05/Nov/2024:14:02:59 +0000] "GET /static/img/e993fdaade6b489515357213610b728b.2021%C3%A5%C2%B7%C2%A5%C3%A4%C2%BD%C2%9C%C3%A7%C2%85%C2%A7.webp HTTP/1.1" 404 4620 "http://blog.liufeisheng.cn/" "Mozilla/5.0 (compatible; Baiduspider-render/2.0; +http://www.baidu.com/search/spider.html)"
127.0.0.1 - - [05/Nov/2024:14:05:59 +0000] "GET / HTTP/1.1" 200 6521 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36 UOS"
127.0.0.1 - - [05/Nov/2024:14:05:59 +0000] "GET /static/css/base.css HTTP/1.1" 404 4428 "http://www.liufeisheng.cn/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36 UOS"
127.0.0.1 - - [05/Nov/2024:14:47:03 +0000] "GET / HTTP/1.1" 200 6521 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Nov/2024:14:47:03 +0000] "GET /static/css/base.css HTTP/1.1" 404 4428 "http://www.liufeisheng.cn/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Nov/2024:14:47:04 +0000] "GET /favicon.ico HTTP/1.1" 404 4404 "http://www.liufeisheng.cn/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36"
127.0.0.1 - - [05/Nov/2024:14:48:31 +0000] "GET /static/img/e993fdaade6b489515357213610b728b.2021%C3%A5%C2%B7%C2%A5%C3%A4%C2%BD%C2%9C%C3%A7%C2%85%C2%A7.webp HTTP/1.1" 404 4620 "http://localhost:81/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36 UOS"
127.0.0.1 - - [05/Nov/2024:14:48:44 +0000] "GET / HTTP/1.1" 200 6521 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36 UOS"
127.0.0.1 - - [05/Nov/2024:14:48:44 +0000] "GET /static/css/base.css HTTP/1.1" 404 4424 "http://localhost:8000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36 UOS"
127.0.0.1 - - [05/Nov/2024:14:48:47 +0000] "GET / HTTP/1.1" 200 6521 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36 UOS"
127.0.0.1 - - [05/Nov/2024:14:48:47 +0000] "GET /static/css/base.css HTTP/1.1" 404 4424 "http://localhost:8000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36 UOS"
127.0.0.1 - - [05/Nov/2024:14:48:58 +0000] "GET / HTTP/1.1" 200 6521 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36 UOS"
127.0.0.1 - - [05/Nov/2024:14:48:58 +0000] "GET /static/css/base.css HTTP/1.1" 404 4424 "http://localhost:8000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36 UOS"
127.0.0.1 - - [05/Nov/2024:14:49:00 +0000] "GET / HTTP/1.1" 200 6521 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36 UOS"
127.0.0.1 - - [05/Nov/2024:14:49:00 +0000] "GET /static/css/base.css HTTP/1.1" 404 4424 "http://localhost:8000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36 UOS"
127.0.0.1 - - [05/Nov/2024:14:49:05 +0000] "GET / HTTP/1.1" 200 6521 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36 UOS"
127.0.0.1 - - [05/Nov/2024:14:49:05 +0000] "GET /static/css/base.css HTTP/1.1" 404 4424 "http://localhost:8000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36 UOS"
127.0.0.1 - - [05/Nov/2024:14:55:51 +0000] "GET /post/21 HTTP/1.1" 301 0 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36"
127.0.0.1 - - [05/Nov/2024:14:56:25 +0000] "GET / HTTP/1.1" 200 6521 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36 UOS"
127.0.0.1 - - [05/Nov/2024:14:56:25 +0000] "GET /static/css/base.css HTTP/1.1" 404 4424 "http://localhost:8000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36 UOS"
127.0.0.1 - - [05/Nov/2024:14:56:35 +0000] "GET / HTTP/1.1" 200 6521 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36 UOS"
127.0.0.1 - - [05/Nov/2024:14:56:35 +0000] "GET /static/css/base.css HTTP/1.1" 404 4424 "http://localhost:8000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36 UOS"
127.0.0.1 - - [05/Nov/2024:14:57:48 +0000] "GET / HTTP/1.1" 200 6521 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.63 Safari/537.36 UOS"
